hhid14_9,edu_level,pidlink
264070003,3,264075104
264070003,4,264075104
264070005,1,264075202
264070005,2,264075202
264070005,3,264075202
264070005,4,264075202
264080003,3,264080003
264080003,4,264080003
264080003,,264080003
264080003,,264080003
264080000,1,264080004
264080000,2,264080004
264080000,3,264080004
264080003,1,264085102
264080003,2,264085102
264080003,3,264085102
264090000,3,264090003
264090000,4,264090003
264090000,,264090003
264090000,,264090003
264100000,1,264100009
264100000,2,264100009
264110000,1,264110003
264110000,2,264110003
264110000,3,264110003
264110000,4,264110003
264110000,1,264110006
264110000,2,264110006
264110000,3,264110006
264110000,4,264110006
264163100,4,264160008
264163100,,264160008
264163100,,264160008
264163100,,264160008
264163100,1,264160009
264163100,2,264160009
264163100,3,264160009
264164200,1,264164204
264164200,2,264164204
264180008,1,264180008
264180008,2,264180008
264180008,3,264180008
264180000,3,264180010
264180000,4,264180010
264180000,,264180010
264180000,,264180010
264183100,1,264180012
264183100,2,264180012
264183100,3,264180012
264180000,1,264180013
264180000,2,264180013
264180000,3,264180013
264180000,4,264180013
264180000,1,264180016
264180000,2,264180016
264180000,3,264180016
264180000,4,264180016
264181100,1,264181104
264181100,2,264181104
264190000,1,264190004
264190000,2,264190004
264190000,3,264190004
264200000,1,264200005
264200000,2,264200005
264200000,3,264200005
265010010,1,265010010
265010010,2,265010010
265010010,3,265010010
265010010,4,265010010
265010000,1,265010011
265010000,2,265010011
265010000,3,265010011
265013103,1,265013103
265013103,2,265013103
265013103,3,265013103
265013103,4,265013103
265013100,1,265013104
265013100,2,265013104
265013100,3,265013104
265090000,3,265090002
265090000,4,265090002
265090000,,265090002
265090000,,265090002
265100000,4,265100006
265100000,,265100006
265100000,,265100006
265100000,,265100006
265100000,1,265100015
265100000,2,265100015
265100000,3,265100015
265100000,4,265100015
265103100,1,265103104
265103100,2,265103104
265103100,3,265103104
265103200,1,265103203
265103200,2,265103203
265103200,3,265103203
265103200,4,265103203
265130000,4,265130003
265130000,,265130003
265130000,,265130003
265130000,,265130003
265130000,1,265130004
265130000,2,265130004
265130000,3,265130004
265130000,4,265130004
265160000,1,265160003
265160000,2,265160003
265160000,3,265160003
265160000,1,265160004
265160000,2,265160004
265160000,3,265160004
265190003,4,265190003
265190003,,265190003
265190003,,265190003
265190003,,265190003
265190000,1,265190005
265190000,2,265190005
266020000,1,266020005
266020000,2,266020005
266034100,3,266030004
266034100,,266030004
266034100,,266030004
266043200,1,266043203
266043200,2,266043203
266043200,3,266043203
266043200,1,266043204
266043200,2,266043204
266043200,3,266043204
266043300,1,266043303
266043300,2,266043303
266043300,3,266043303
266040004,1,266045101
266040004,2,266045101
266040004,3,266045101
266090000,4,266090004
266090000,,266090004
266090000,,266090004
266090000,,266090004
266091100,1,266091103
266091100,2,266091103
266091100,3,266091103
266091100,4,266091103
266091100,1,266091105
266091100,2,266091105
266091100,3,266091105
266110004,3,266110004
266110004,,266110004
266110004,,266110004
266110003,1,266115102
266110003,2,266115102
266110003,3,266115102
266110004,1,266115202
266110004,2,266115202
266110004,3,266115202
266110004,4,266115202
266140004,1,266145202
266140004,2,266145202
266140004,3,266145202
266140004,4,266145202
266150003,1,266150003
266150003,2,266150003
266150003,3,266150003
266150003,1,266155103
266150003,2,266155103
266150003,3,266155103
266150003,4,266155103
266160000,1,266160006
266160000,2,266160006
266160000,3,266160006
266164100,1,266164103
266164100,2,266164103
266164100,3,266164103
266170005,1,266175202
266170005,2,266175202
266170005,3,266175202
266170005,4,266175202
266180000,3,266180004
266180000,,266180004
266180000,,266180004
266190004,1,266190004
266190004,2,266190004
266190004,3,266190004
266191100,1,266191103
266191100,2,266191103
266191100,3,266191103
267010000,1,267010008
267010000,2,267010008
267010000,3,267010008
267010000,4,267010008
267010000,1,267010010
267010000,2,267010010
267010000,3,267010010
267040000,4,267040004
267040000,,267040004
267040000,,267040004
267040000,,267040004
267040000,1,267040006
267040000,2,267040006
267040000,3,267040006
267040000,4,267040006
267040000,1,267040007
267040000,2,267040007
267040000,3,267040007
267050000,1,267050003
267050000,2,267050003
267050000,3,267050003
267050000,1,267050008
267050000,2,267050008
267050000,3,267050008
267050000,1,267051103
267050000,2,267051103
267050000,3,267051103
267051104,1,267051104
267051104,2,267051104
267051104,3,267051104
267070000,1,267070008
267070000,2,267070008
267070000,3,267070008
267100004,2,267100004
267100004,3,267100004
267100004,4,267100004
267100004,,267100004
267113100,1,267110004
267113100,2,267110004
267110000,1,267110010
267110000,2,267110010
267110000,3,267110010
267110006,1,267115102
267110006,2,267115102
267120000,3,267120005
267120000,4,267120005
267120000,,267120005
267120000,,267120005
267133100,1,267133103
267133100,2,267133103
267133100,3,267133103
267133200,1,267133203
267133200,2,267133203
267133200,3,267133203
267140000,1,267140005
267140000,2,267140005
267140000,3,267140005
267140000,4,267140005
267140000,1,267140006
267140000,2,267140006
267140000,3,267140006
267160000,1,267160004
267160000,2,267160004
267160000,3,267160004
267180000,4,267180003
267180000,,267180003
267180000,,267180003
267180000,,267180003
267180000,3,267180004
267180000,4,267180004
267180000,,267180004
267180000,,267180004
267190000,1,267190004
267190000,2,267190004
267190000,3,267190004
267194100,4,267194102
267194100,,267194102
267194100,,267194102
267194100,,267194102
267200000,1,267200005
267200000,2,267200005
267200000,3,267200005
268010000,4,268010005
268010000,,268010005
268010000,,268010005
268010000,,268010005
268014200,2,268010006
268014200,3,268010006
268014200,4,268010006
268014200,,268010006
268014200,1,268010007
268014200,2,268010007
268014200,3,268010007
268010000,1,268010010
268010000,2,268010010
268010000,3,268010010
268010000,4,268010010
268020003,3,268020003
268020003,4,268020003
268020003,,268020003
268020003,,268020003
268020000,1,268020004
268020000,2,268020004
268020000,3,268020004
268020003,1,268025102
268020003,2,268025102
268020003,3,268025102
268020003,4,268025102
268043100,1,268040004
268043100,2,268040004
268043100,3,268040004
268043100,4,268040004
268050000,4,268050002
268050000,,268050002
268050000,,268050002
268050000,,268050002
268050003,4,268050003
268050003,,268050003
268050003,,268050003
268050003,,268050003
268050003,1,268050004
268050003,2,268050004
268050003,3,268050004
268050003,4,268050004
268050003,1,268050005
268050003,2,268050005
268050003,3,268050005
268050003,4,268050005
268060000,1,268060004
268060000,2,268060004
268060000,3,268060004
268060000,1,268060006
268060000,2,268060006
268060000,3,268060006
268060000,4,268060006
268064100,1,268064102
268064100,2,268064102
268064100,3,268064102
268064100,4,268064102
268090003,1,268095103
268090003,2,268095103
268090003,3,268095103
268090004,1,268095203
268090004,2,268095203
268090004,3,268095203
268090004,4,268095203
268100004,1,268100004
268100004,1,268100006
268100004,2,268100006
268100004,3,268100006
268104200,1,268103103
268250000,4,268120003
268250000,,268120003
268250000,,268120003
268250000,,268120003
268130006,1,268130006
268150000,1,268150005
268150000,2,268150005
268150000,3,268150005
268164100,4,268160003
268164100,,268160003
268164100,,268160003
268164100,,268160003
268160004,4,268160004
268160004,,268160004
268160004,,268160004
268160004,,268160004
268160000,1,268160005
268160000,2,268160005
268160000,3,268160005
268160000,4,268160005
268190000,4,268190001
268190000,,268190001
268190000,,268190001
268190000,,268190001
268190000,4,268190002
268190000,,268190002
268190000,,268190002
268190000,,268190002
268190000,1,268190003
268190000,2,268190003
268190000,3,268190003
268190000,4,268190003
268190004,1,268190004
268190004,2,268190004
268190004,3,268190004
268190004,4,268190004
268200000,4,268200003
268200000,,268200003
268200000,,268200003
268200000,,268200003
268210000,3,268210003
268210000,,268210003
268210000,,268210003
268210004,1,268210004
268210004,2,268210004
268210000,1,268210006
268210004,1,268215101
268210004,2,268215101
268220000,1,268220003
268220000,1,268220005
268254100,4,268250003
268254100,,268250003
268254100,,268250003
268254100,,268250003
268250000,4,268250004
268250000,,268250004
268250000,,268250004
268250000,,268250004
268254100,1,268254102
268254100,2,268254102
268254100,3,268254102
268254100,4,268254102
268260000,3,268260001
268260000,,268260001
268260000,,268260001
268270003,1,268275103
268280000,4,268280003
268280000,,268280003
268280000,,268280003
268280000,,268280003
268280000,3,268280004
268280000,4,268280004
268280000,,268280004
268280000,,268280004
268280000,1,268280005
268280000,2,268280005
268280000,3,268280005
268280000,1,268280006
268280000,2,268280006
268280000,3,268280006
268420005,3,268420005
268420005,,268420005
268420005,,268420005
268424103,2,268424103
268424103,3,268424103
268424103,4,268424103
268424103,,268424103
268420005,1,268425102
268434100,4,268430003
268434100,,268430003
268434100,,268430003
268434100,,268430003
268430004,3,268430004
268430004,4,268430004
268430004,,268430004
268430004,,268430004
268430005,1,268430005
268430005,2,268430005
268430005,3,268430005
268430005,4,268430005
269020007,1,269020007
269020007,2,269020007
269020007,3,269020007
269020007,4,269020007
269033100,1,269033103
269033100,2,269033103
269033100,3,269033103
269090000,4,269090003
269090000,,269090003
269090000,,269090003
269090000,,269090003
269090004,1,269090004
269090004,2,269090004
269090004,3,269090004
269090004,4,269090004
269090000,1,269090007
269090000,2,269090007
269090000,3,269090007
269090000,4,269090007
269110003,4,269110003
269110003,,269110003
269110003,,269110003
269110003,,269110003
269110003,1,269110005
269110003,2,269110005
269110003,3,269110005
269120000,2,269120005
269120000,3,269120005
269120000,4,269120005
269120000,,269120005
269120004,1,269125102
269120004,2,269125102
269120004,3,269125102
269120004,4,269125102
269140000,1,269140009
269140000,2,269140009
269140000,3,269140009
269140000,1,269140011
269140000,2,269140011
269140000,3,269140011
269143103,1,269143103
269143103,2,269143103
269143103,3,269143103
269143103,4,269143103
269143100,1,269143104
269143100,2,269143104
269143100,3,269143104
269150000,3,269150005
269150000,,269150005
269150000,,269150005
269150000,1,269150008
269150000,2,269150008
269160000,3,269160006
269160000,4,269160006
269160000,,269160006
269160000,,269160006
269160000,1,269160007
269160000,2,269160007
269160000,3,269160007
269160000,4,269160007
269190000,1,269190009
269190000,2,269190009
269190000,3,269190009
269190000,4,269190009
269200000,4,269200004
269200000,,269200004
269200000,,269200004
269200000,,269200004
269200000,1,269200007
269200000,2,269200007
269200000,3,269200007
269200003,1,269205104
269200003,2,269205104
269200003,3,269205104
269200003,4,269205104
269210000,1,269210007
269210000,2,269210007
269230000,1,269230004
269230000,2,269230004
269230000,1,269230005
269230000,2,269230005
269240000,3,269240003
269240000,,269240003
269240000,,269240003
269240000,1,269240004
269240000,2,269240004
269240000,3,269240004
269240000,1,269240006
269240000,2,269240006
269260000,3,269260004
269260000,,269260004
269260000,,269260004
269260005,1,269260007
269260005,2,269260007
269260005,3,269260007
269274100,4,269270003
269274100,,269270003
269274100,,269270003
269274100,,269270003
269274100,1,269270006
269274100,2,269270006
269274100,3,269270006
269274100,4,269270006
269274100,1,269274105
269274100,2,269274105
269274100,3,269274105
269300003,1,269300003
269300003,2,269300003
269300003,3,269300003
269300003,4,269300003
269300003,1,269305101
269300003,2,269305101
269300003,3,269305101
269300003,4,269305101
269410003,1,269415101
270010000,1,270010006
270010000,2,270010006
270010000,3,270010006
270020004,4,270020004
270020004,,270020004
270020004,,270020004
270020004,,270020004
270040007,1,270040007
270040007,2,270040007
270040007,3,270040007
270040000,1,270040008
270040000,2,270040008
270040000,3,270040008
270040000,1,270040009
270040000,2,270040009
270040000,3,270040009
270040000,1,270040013
270040000,2,270040013
270040000,3,270040013
270043100,1,270043103
270043100,2,270043103
270043100,3,270043103
270040007,1,270045202
270040007,2,270045202
270040007,3,270045202
270040007,1,270045203
270040007,2,270045203
270040007,3,270045203
270050000,1,270050009
270050000,1,270050010
270050000,2,270050010
270050000,3,270050010
270053100,1,270053103
270053100,2,270053103
270053100,3,270053103
270054100,1,270054107
270054100,2,270054107
270054100,3,270054107
270070003,3,270070003
270070003,4,270070003
270070003,,270070003
270070003,,270070003
270070000,1,270070004
270070000,2,270070004
270070000,3,270070004
270083100,1,270083103
270083100,2,270083103
270083100,3,270083103
270100000,1,270100006
270113100,3,270110008
270113100,4,270110008
270113100,,270110008
270113100,,270110008
270113100,1,270110009
270113100,2,270110009
270113100,3,270110009
270113100,4,270110009
270110005,1,270110010
270110005,2,270110010
270110005,3,270110010
270110005,4,270110010
270113100,1,270110011
270113100,2,270110011
270113100,3,270110011
270113100,4,270110011
270110005,1,270110013
270110005,2,270110013
270110005,3,270110013
270113100,1,270113106
270113100,2,270113106
270113100,3,270113106
270120000,3,270120004
270120000,4,270120004
270120000,,270120004
270120000,,270120004
270121100,2,270120005
270121100,3,270120005
270121100,,270120005
270120010,1,270120010
270120010,2,270120010
270120010,3,270120010
270120010,4,270120010
270120007,1,270125102
270140003,1,270140003
270140003,2,270140003
270140003,3,270140003
270140003,4,270140003
270140003,1,270145102
270140003,2,270145102
270140003,3,270145102
270140003,4,270145102
